file_path,role,keep_use_archive_delete,reason,notes
reports/figures/validation/parameter_precision_vs_real_linking_rate.png,supporting project file,keep_use,No safe delete decision without deeper dependency analysis,
reports/figures/validation/parameter_negative_control_pass_rate.png,supporting project file,keep_use,No safe delete decision without deeper dependency analysis,
reports/figures/validation/synthetic_fp_fn_causes_by_noise.png,supporting project file,keep_use,No safe delete decision without deeper dependency analysis,
reports/figures/validation/method_comparison_real_event_counts.png,supporting project file,keep_use,No safe delete decision without deeper dependency analysis,
reports/figures/validation/parameter_selected_rules_scenario_performance.png,supporting project file,keep_use,No safe delete decision without deeper dependency analysis,
reports/figures/validation/synthetic_precision_vs_recall.png,supporting project file,keep_use,No safe delete decision without deeper dependency analysis,
reports/figures/validation/parameter_pareto_frontier.png,supporting project file,keep_use,No safe delete decision without deeper dependency analysis,
reports/figures/validation/method_comparison_synthetic_precision_recall.png,supporting project file,keep_use,No safe delete decision without deeper dependency analysis,
reports/figures/validation/calibrated_real_score_distributions.png,supporting project file,keep_use,No safe delete decision without deeper dependency analysis,
reports/final_draft/figures/fig_no_ground_truth_validation_framework.png,historical current-before-refresh output,archive,"Older 2015-2024 outputs retained for Git/history, not current reporting",
reports/final_draft/figures/fig_pipeline_overview.png,historical current-before-refresh output,archive,"Older 2015-2024 outputs retained for Git/history, not current reporting",
reports/final_draft/figures/fig_dataset_funnel.png,historical current-before-refresh output,archive,"Older 2015-2024 outputs retained for Git/history, not current reporting",
reports/final_draft/figures/fig_dataset_funnel.pdf,historical current-before-refresh output,archive,"Older 2015-2024 outputs retained for Git/history, not current reporting",
reports/final_draft/figures/fig_no_ground_truth_validation_framework.pdf,historical current-before-refresh output,archive,"Older 2015-2024 outputs retained for Git/history, not current reporting",
reports/final_draft/figures/fig_proxy_event_construction.png,historical current-before-refresh output,archive,"Older 2015-2024 outputs retained for Git/history, not current reporting",
reports/final_draft/figures/fig_pipeline_overview.pdf,historical current-before-refresh output,archive,"Older 2015-2024 outputs retained for Git/history, not current reporting",
reports/final_draft/figures/fig_m0_m1_m2_method_logic.png,historical current-before-refresh output,archive,"Older 2015-2024 outputs retained for Git/history, not current reporting",
reports/final_draft/figures/fig_km_method_comparison.png,historical current-before-refresh output,archive,"Older 2015-2024 outputs retained for Git/history, not current reporting",
reports/final_draft/figures/fig_top_contracts_m2_balanced.png,historical current-before-refresh output,archive,"Older 2015-2024 outputs retained for Git/history, not current reporting",
reports/final_draft/figures/fig_survival_modeling_workflow.png,historical current-before-refresh output,archive,"Older 2015-2024 outputs retained for Git/history, not current reporting",
reports/final_draft/figures/fig_m2_risk_distribution.png,historical current-before-refresh output,archive,"Older 2015-2024 outputs retained for Git/history, not current reporting",
reports/final_draft/figures/fig_survival_modeling_workflow.pdf,historical current-before-refresh output,archive,"Older 2015-2024 outputs retained for Git/history, not current reporting",
reports/final_draft/figures/fig_proxy_event_construction.pdf,historical current-before-refresh output,archive,"Older 2015-2024 outputs retained for Git/history, not current reporting",
reports/final_draft/figures/fig_real_event_counts_by_method.png,historical current-before-refresh output,archive,"Older 2015-2024 outputs retained for Git/history, not current reporting",
reports/final_draft/figures/fig_synthetic_precision_recall.png,historical current-before-refresh output,archive,"Older 2015-2024 outputs retained for Git/history, not current reporting",
reports/final_draft/figures/fig_m0_m1_m2_method_logic.pdf,historical current-before-refresh output,archive,"Older 2015-2024 outputs retained for Git/history, not current reporting",
buyer_siren_enrichment/logs/run_all.log,pipeline code,keep_use,Code or notebook may still document reusable logic,
buyer_siren_enrichment/cache/sirene_cache.json,pipeline code,keep_use,Code or notebook may still document reusable logic,
buyer_siren_enrichment/outputs/boamp_unique_buyers_for_enrichment.csv,pipeline code,keep_use,Code or notebook may still document reusable logic,
buyer_siren_enrichment/outputs/boamp_buyer_siren_candidates.csv,pipeline code,keep_use,Code or notebook may still document reusable logic,
buyer_siren_enrichment/outputs/boamp_buyer_siren_enriched.csv,pipeline code,keep_use,Code or notebook may still document reusable logic,
buyer_siren_enrichment/outputs/baseline_vs_siren_enriched_survival_comparison.csv,pipeline code,keep_use,Code or notebook may still document reusable logic,
buyer_siren_enrichment/outputs/enrichment_quality_summary.csv,pipeline code,keep_use,Code or notebook may still document reusable logic,
buyer_siren_enrichment/outputs/top_unmatched_buyers.csv,pipeline code,keep_use,Code or notebook may still document reusable logic,
buyer_siren_enrichment/outputs/baseline_vs_siren_enriched_linking_comparison.csv,pipeline code,keep_use,Code or notebook may still document reusable logic,
buyer_siren_enrichment/outputs/ambiguous_buyer_matches_for_review.csv,pipeline code,keep_use,Code or notebook may still document reusable logic,
validation_robustness/figures/event_rate_by_threshold.png,supporting project file,keep_use,No safe delete decision without deeper dependency analysis,
validation_robustness/figures/score_vs_duration.png,supporting project file,keep_use,No safe delete decision without deeper dependency analysis,
validation_robustness/figures/margin_distribution.png,supporting project file,keep_use,No safe delete decision without deeper dependency analysis,
validation_robustness/figures/score_distribution.png,supporting project file,keep_use,No safe delete decision without deeper dependency analysis,
validation_robustness/figures/event_bias_plots.png,supporting project file,keep_use,No safe delete decision without deeper dependency analysis,
validation_robustness/figures/km_curves_by_threshold.png,supporting project file,keep_use,No safe delete decision without deeper dependency analysis,
validation_robustness/figures/placebo_score_distribution.png,supporting project file,keep_use,No safe delete decision without deeper dependency analysis,
validation_robustness/figures/confidence_tier_breakdown.png,supporting project file,keep_use,No safe delete decision without deeper dependency analysis,
